artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists,type,duration,year,month,day_of_the_week
Ed Sheeran,Shivers,50nfwKoDiSYg8zOCREWAm5,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,83,False,0.788,0.859,D,-2.724,Major,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],Studio Album,03:27,2021,October,Monday
Ed Sheeran,Perfect,0tgVpDi06FyKpA1z0VMD4v,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,85,False,0.599,0.448,G#/Ab,-6.312,Major,0.0232,0.163,0.0,0.106,0.168,95.05,3,[],Studio Album,04:23,2017,March,Friday
Ed Sheeran,Shape of You,7qiZfU4dY1lWllzX7mPBI3,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,86,False,0.825,0.652,C#/Db,-3.183,Minor,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[],Studio Album,03:53,2017,March,Friday
Ed Sheeran,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,80,False,0.807,0.893,B,-3.745,Minor,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[],Studio Album,03:50,2021,October,Monday
Ed Sheeran,Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,78,False,0.461,0.834,D,-4.868,Major,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,4,[],Studio Album,04:21,2017,March,Friday
Ed Sheeran,Photograph,6fxVffaTuwjgEk5h9QyRjy,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2015-11-13,67,False,0.614,0.379,E,-10.48,Major,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,[],Live Album,04:18,2015,November,Friday
Ed Sheeran,I Don't Care (with Justin Bieber),0hVXuCcriWRGvwMV1r5Yn9,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,78,False,0.798,0.676,F#/Gb,-5.041,Major,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber'],Studio Album,03:39,2019,July,Friday
Ed Sheeran,Thinking out Loud,34gCuhDGsG4bRPIf9bb02f,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,80,False,0.781,0.445,D,-6.061,Major,0.0295,0.474,0.0,0.184,0.591,78.998,4,[],Studio Album,04:41,2014,June,Saturday
Ed Sheeran,Galway Girl,0afhq8XCExXpqazXczTSve,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,76,False,0.624,0.876,A,-3.374,Major,0.1,0.0735,0.0,0.327,0.781,99.943,4,[],Studio Album,02:50,2017,March,Friday
Ed Sheeran,Photograph,1HNkqx9Ahdgi1Ixy2xkKkL,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,84,False,0.614,0.379,E,-10.48,Major,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,[],Studio Album,04:18,2014,June,Saturday
Ed Sheeran,The A Team,1VdZ0vKfR5jneCmWIUAMxK,+,0W5GGnapMz0VwemQvJDqa7,2011-09-09,71,False,0.642,0.289,A,-9.918,Major,0.0367,0.669,0.0,0.18,0.407,84.996,4,[],Studio Album,04:18,2011,September,Friday
Ed Sheeran,Thinking out Loud,1Slwb6dOYkBlWal1PGtnNg,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2015-11-13,63,False,0.781,0.445,D,-6.061,Major,0.0295,0.474,0.0,0.184,0.591,78.998,4,[],Live Album,04:41,2015,November,Friday
Ed Sheeran,Happier,2RttW7RAu5nOAfq6YFvApB,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,74,False,0.522,0.385,C,-7.355,Major,0.0288,0.536,0.0,0.135,0.236,89.792,4,[],Studio Album,03:27,2017,March,Friday
Ed Sheeran,Eyes Closed,3p7XQpdt8Dr6oMXSvRZ9bg,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,73,False,0.777,0.526,D,-6.221,Major,0.0645,0.302,0.0,0.105,0.389,107.071,4,[],Studio Album,03:14,2023,May,Friday
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),4vUmTMuQqjdnvlZmAH61Qk,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,70,False,0.857,0.621,A,-6.376,Minor,0.0825,0.148,0.0,0.0865,0.668,97.989,4,"['Camila Cabello', 'Cardi B']",Studio Album,03:24,2019,July,Friday
Ed Sheeran,Beautiful People (feat. Khalid),70eFcWOvlMObDhURTqT4Fv,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,69,False,0.64,0.647,F,-8.114,Minor,0.186,0.124,0.0,0.0801,0.546,92.979,4,['Khalid'],Studio Album,03:17,2019,July,Friday
Ed Sheeran,Supermarket Flowers,4VuS959DSpr82t3qBqCrWG,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,72,False,0.589,0.242,F#/Gb,-10.517,Major,0.0442,0.914,0.0,0.0887,0.257,89.749,4,[],Studio Album,03:41,2017,March,Friday
Ed Sheeran,I Don't Care (with Justin Bieber),3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),5Nux7ozBJ5KJ02QYWwrneR,2019-05-10,72,False,0.798,0.676,F#/Gb,-5.041,Major,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber'],Single,03:39,2019,May,Friday
Ed Sheeran,Dive,51ChrwmUPDJvedPQnIU8Ls,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,71,False,0.761,0.386,E,-6.158,Major,0.0399,0.355,0.0,0.0953,0.526,134.943,3,[],Studio Album,03:58,2017,March,Friday
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),52kvZcbEDm0v2kWZQXjuuA,2017-11-30,66,False,0.587,0.299,G#/Ab,-7.365,Major,0.0263,0.779,0.0,0.123,0.356,94.992,3,['Beyoncé'],Single,04:19,2017,November,Thursday
Ed Sheeran,Don't,1huvTbEYtgltjQRXzrNKGi,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,69,False,0.806,0.608,C#/Db,-7.008,Major,0.0659,0.0113,0.0,0.635,0.849,95.049,4,[],Studio Album,03:39,2014,June,Saturday
Ed Sheeran,Life Goes On (feat. Luke Combs),63kLorCFyk4ZHMHPhcWOtO,Life Goes On (feat. Luke Combs),6fyUUW7ISpjbxCxaBHl1UN,2023-05-03,65,False,0.505,0.339,C#/Db,-7.507,Major,0.0341,0.743,0.0,0.201,0.415,153.675,4,['Luke Combs'],Single,03:30,2023,May,Wednesday
Ed Sheeran,Lego House,5ubHAQtKuFfiG4FXfLP804,+,02pi98kE0nra0yBqCStzbC,2011-09-09,69,False,0.592,0.637,B,-8.48,Major,0.0992,0.562,0.0,0.13,0.565,159.701,4,[],Studio Album,03:05,2011,September,Friday
Ed Sheeran,Beautiful People (feat. Khalid),4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),3E12WU80fDMyu7GyIAx7wJ,2019-06-28,67,False,0.64,0.648,F,-8.113,Minor,0.187,0.124,0.0,0.0802,0.548,92.977,4,['Khalid'],Single,03:17,2019,June,Friday
Ed Sheeran,Give Me Love,0SuG9kyzGRpDqrCWtgD6Lq,+,02pi98kE0nra0yBqCStzbC,2011-09-09,67,False,0.526,0.328,C#/Db,-9.864,Major,0.0461,0.694,0.0,0.112,0.11,116.068,4,[],Studio Album,08:46,2011,September,Friday
Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),0AtP8EkGPn6SwxKDaUuXec,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,65,True,0.852,0.666,B,-6.923,Minor,0.184,0.135,0.0,0.798,0.726,91.046,4,"['Eminem', '50 Cent']",Studio Album,03:27,2019,July,Friday
Ed Sheeran,Don't,6gTJaPuj8DT8RjuDJyBgzP,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2015-11-13,55,False,0.806,0.608,C#/Db,-7.008,Major,0.0659,0.0113,0.0,0.635,0.849,95.049,4,[],Live Album,03:39,2015,November,Friday
Ed Sheeran,Kiss Me,0Tel1fmuCxEFV6wBLXsEdk,+,02pi98kE0nra0yBqCStzbC,2011-09-09,65,False,0.589,0.227,D,-16.67,Major,0.0498,0.64,0.00469,0.0248,0.182,74.993,4,[],Studio Album,04:40,2011,September,Friday
Ed Sheeran,Perfect Symphony (Ed Sheeran & Andrea Bocelli),3zl7j5ua8mF4JDYuxrfo01,Perfect Symphony (Ed Sheeran & Andrea Bocelli),2MOs2gBy14kW9jYXbv2A3O,2017-12-15,64,False,0.544,0.417,G#/Ab,-4.387,Major,0.0247,0.586,0.0,0.085,0.207,95.156,3,['Andrea Bocelli'],Single,04:25,2017,December,Friday
Ed Sheeran,Nancy Mulligan,35QZaWQRkmnAVqBF1TLCxQ,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,63,False,0.68,0.852,G,-4.35,Major,0.0349,0.117,0.0,0.0866,0.858,101.993,4,[],Studio Album,02:59,2017,March,Friday
Ed Sheeran,Sing,6K8qKeWo5MsFED7wCR6Kop,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,66,False,0.818,0.67,G#/Ab,-4.451,Minor,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,4,[],Studio Album,03:55,2014,June,Saturday
Ed Sheeran,Celestial,4zrKN5Sv8JS5mqnbVcsul7,Celestial,2W5VVBPNkGAduaArE4sX29,2022-09-29,67,False,0.574,0.852,D,-1.248,Major,0.0397,0.0529,0.0,0.161,0.501,123.038,4,[],Single,03:29,2022,September,Thursday
Ed Sheeran,The A Team,1XpYodsD36XN7ygcdF7mJJ,+,02pi98kE0nra0yBqCStzbC,2011-09-09,64,False,0.642,0.289,A,-9.918,Major,0.0367,0.669,0.0,0.18,0.407,84.996,4,[],Studio Album,04:18,2011,September,Friday
Ed Sheeran,BLOW (with Chris Stapleton & Bruno Mars),6EbduYTr62sSzvl36wWiFM,BLOW (with Chris Stapleton & Bruno Mars),4uoEruXjt0APvHaSqrwqPH,2019-07-05,61,False,0.631,0.796,C#/Db,-5.35,Major,0.0401,0.000245,0.0115,0.38,0.596,92.469,4,"['Chris Stapleton', 'Bruno Mars']",Single,03:29,2019,July,Friday
Ed Sheeran,Overpass Graffiti,4btFHqumCO31GksfuBLLv3,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,65,False,0.52,0.849,A,-3.794,Minor,0.186,0.00253,0.0,0.119,0.774,175.908,4,[],Studio Album,03:56,2021,October,Monday
Ed Sheeran,Afterglow,0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,5bb2Sf8jps2DTyI2urMThV,2020-12-21,66,False,0.641,0.324,B,-5.851,Major,0.0299,0.698,0.0,0.328,0.273,110.184,4,[],Single,03:05,2020,December,Monday
Ed Sheeran,Visiting Hours,0rt63HYAAIzUZo5O2D0uA6,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,65,False,0.471,0.396,G#/Ab,-6.654,Major,0.0336,0.77,0.0,0.0729,0.263,149.609,4,[],Studio Album,03:35,2021,October,Monday
Ed Sheeran,What Do I Know?,2pJZ1v8HezrAoZ0Fhzby92,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,63,False,0.838,0.492,C#/Db,-5.69,Minor,0.038,0.251,0.0,0.262,0.895,115.092,4,[],Studio Album,03:57,2017,March,Friday
Ed Sheeran,2step,2SUxn2O9NHL6GHGQFgwCY0,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,62,False,0.763,0.661,E,-5.592,Minor,0.056,0.169,0.0,0.117,0.632,95.002,4,[],Studio Album,02:33,2021,October,Monday
Ed Sheeran,Tenerife Sea,1HbcclMpw0q2WDWpdGCKdS,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,65,False,0.53,0.346,G#/Ab,-10.497,Major,0.0376,0.697,1.07e-05,0.105,0.359,121.876,4,[],Studio Album,04:01,2014,June,Saturday
Ed Sheeran,Tenerife Sea,6vSwxzO2Qf4BinHSXRwZJe,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2015-11-13,51,False,0.53,0.346,G#/Ab,-10.497,Major,0.0376,0.697,1.07e-05,0.105,0.359,121.876,4,[],Live Album,04:01,2015,November,Friday
Ed Sheeran,Antisocial (with Travis Scott),1DhRbox3xkceP64k3JeYfW,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,59,False,0.716,0.823,F,-5.313,Minor,0.0495,0.132,0.0,0.361,0.91,151.957,4,['Travis Scott'],Studio Album,02:41,2019,July,Friday
Ed Sheeran,2step (feat. Lil Baby),2UN0lp72LAusrXi8LLVomt,2step (feat. Lil Baby),6NPPPC6DxPvukxZcYVOBif,2022-04-22,59,False,0.693,0.643,E,-5.867,Minor,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],Single,02:43,2022,April,Friday
Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),6N1K5OVVCopBjGViHs2IvP,The Joker And The Queen (feat. Taylor Swift),0vkAczpFKCazPKaoLtnBr0,2022-02-11,62,False,0.528,0.309,C,-7.398,Major,0.0329,0.924,2.1e-06,0.282,0.307,133.83,4,['Taylor Swift'],Single,03:05,2022,February,Friday
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),4wuCQX7JvAZLlrcmH4AeZF,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,57,True,0.746,0.787,E,-6.373,Major,0.12,0.212,0.0,0.0669,0.607,95.005,4,"['Chance the Rapper', 'PnB Rock']",Studio Album,03:26,2019,July,Friday
Ed Sheeran,Barcelona,3Lfiu5sZ4M4B6JaKMBc0FU,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,60,False,0.747,0.76,C#/Db,-4.294,Major,0.187,0.448,0.0,0.153,0.682,99.975,4,[],Studio Album,03:11,2017,March,Friday
Ed Sheeran,Merry Christmas,3bH2Eu9A9ymI4UnGHRmoXg,Merry Christmas,3pqY0b5nEKoWwSrrwMwqMK,2021-12-03,61,False,0.594,0.935,C,-2.018,Major,0.0357,0.243,2.36e-06,0.102,0.602,113.99,4,['Elton John'],Single,03:28,2021,December,Friday
Ed Sheeran,How Would You Feel (Paean),6PJ8FF6UR8FZXfEvpHkIVN,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,62,False,0.617,0.439,A,-5.63,Major,0.0269,0.424,0.0,0.127,0.242,139.979,4,[],Studio Album,04:40,2017,March,Friday
Ed Sheeran,Put It All on Me (feat. Ella Mai),5T03itPFOPGGkvVPvPiyla,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,57,False,0.627,0.594,G,-8.306,Major,0.0479,0.256,0.0,0.373,0.388,101.007,4,['Ella Mai'],Studio Album,03:17,2019,July,Friday
Ed Sheeran,Autumn Leaves - Deluxe Edition,7iBSkXB0pTvZasOLf0Qxk9,+,02pi98kE0nra0yBqCStzbC,2011-09-09,55,False,0.555,0.257,A#/Bb,-12.637,Major,0.0299,0.892,1.42e-06,0.124,0.431,89.013,4,[],Studio Album,03:20,2011,September,Friday
Ed Sheeran,BLOW (with Chris Stapleton & Bruno Mars),7hvO2qCwJVZxiyoA7c9i5d,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,54,False,0.631,0.796,C#/Db,-5.35,Major,0.0401,0.000245,0.0108,0.38,0.596,92.47,4,"['Chris Stapleton', 'Bruno Mars']",Studio Album,03:29,2019,July,Friday
Ed Sheeran,Bad Habits (feat. Bring Me The Horizon),7vrKEP66NdiQDPryPG6olO,Bad Habits (feat. Bring Me The Horizon),6YaoDGq5SqvjU4D9oMFj2d,2022-02-08,57,False,0.59,0.849,B,-4.691,Minor,0.0792,0.0305,0.0,0.11,0.178,131.018,4,['Bring Me The Horizon'],Single,04:10,2022,February,Tuesday
Ed Sheeran,All of the Stars,3Th56VIq2sEaEmPPETu7p5,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2015-11-13,48,False,0.54,0.557,B,-6.097,Major,0.0259,0.00886,0.000182,0.307,0.287,75.035,4,[],Live Album,03:57,2015,November,Friday
Ed Sheeran,Drunk,4RnCPWlBsY7oUDdyruod7Y,+,02pi98kE0nra0yBqCStzbC,2011-09-09,59,False,0.733,0.652,G,-9.101,Major,0.0696,0.419,2.37e-06,0.521,0.459,99.998,4,[],Studio Album,03:20,2011,September,Friday
Ed Sheeran,Bloodstream,5v4sZRuvWDcisoOk1PFv6T,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,61,False,0.66,0.316,D#/Eb,-11.567,Minor,0.0364,0.529,0.000294,0.104,0.543,91.207,4,[],Studio Album,05:00,2014,June,Saturday
Ed Sheeran,Curtains,6ZZf5a8oiInHDkBe9zXfLP,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,60,False,0.504,0.762,D,-6.42,Major,0.057,0.095,1.27e-06,0.338,0.44,176.013,4,[],Studio Album,03:44,2023,May,Friday
Ed Sheeran,First Times,5QYnNhTKsN3kE7OaqILA1U,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,59,False,0.587,0.267,G#/Ab,-9.206,Major,0.0349,0.84,0.0,0.121,0.352,98.845,4,[],Studio Album,03:05,2021,October,Monday
Ed Sheeran,Take Me Back to London (feat. Stormzy),1AI7UPw3fgwAFkvAlZWhE0,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,61,True,0.885,0.762,G#/Ab,-5.513,Minor,0.216,0.219,0.0,0.162,0.605,138.058,4,['Stormzy'],Studio Album,03:09,2019,July,Friday
Ed Sheeran,New Man,5HDPtsnyb3maFmPL8LLUTG,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,58,False,0.78,0.745,G,-3.97,Major,0.145,0.0559,0.0,0.0595,0.862,94.026,4,[],Studio Album,03:09,2017,March,Friday
Ed Sheeran,Hearts Don't Break Around Here,2dfHh7ECGxfNqZTQno09Vk,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,58,False,0.604,0.366,G,-7.881,Major,0.0267,0.719,0.0,0.162,0.181,105.177,3,[],Studio Album,04:08,2017,March,Friday
Ed Sheeran,Boat,6jemILri7l5LuPhKs2nuXr,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,58,False,0.715,0.194,E,-8.615,Major,0.0329,0.726,1.14e-06,0.36,0.367,102.855,4,[],Studio Album,03:05,2023,May,Friday
Ed Sheeran,Bibia Be Ye Ye,6SznMYPQJHzr3IwsAHLId2,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,56,False,0.738,0.677,G,-5.121,Major,0.0824,0.52,0.0,0.133,0.882,127.067,4,[],Studio Album,02:56,2017,March,Friday
Ed Sheeran,American Town,4rDvBpFgKbgJepZTaP0rD6,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,59,False,0.74,0.652,C,-5.668,Major,0.0601,0.736,0.0,0.348,0.715,105.025,4,[],Studio Album,03:17,2023,September,Friday
Ed Sheeran,I'm a Mess,0xCA70t1ZA4fa9UOE0lIJm,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,58,False,0.697,0.377,D#/Eb,-7.755,Major,0.0397,0.556,0.0,0.0999,0.336,138.754,4,[],Studio Album,04:04,2014,June,Saturday
Ed Sheeran,"You Need Me, I Don't Need You",5KL4iZkCTZyXl7KnHgfVDj,+,02pi98kE0nra0yBqCStzbC,2011-09-09,57,True,0.749,0.837,G,-8.837,Major,0.0512,0.162,0.0,0.525,0.927,103.483,4,[],Studio Album,03:40,2011,September,Friday
Ed Sheeran,Save Myself,6TIU9Ehmi6dMzZK73Ym4yj,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,57,False,0.552,0.29,A#/Bb,-5.617,Major,0.0448,0.85,0.0,0.227,0.481,78.842,4,[],Studio Album,04:07,2017,March,Friday
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),543bCW2ruMPmxUBWirQ3MR,Cross Me (feat. Chance the Rapper & PnB Rock),5MKInakULmoBNApeB2ZB3A,2019-05-24,54,True,0.746,0.787,E,-6.373,Major,0.12,0.214,0.0,0.0669,0.607,95.005,4,"['Chance the Rapper', 'PnB Rock']",Single,03:26,2019,May,Friday
Ed Sheeran,Best Part of Me (feat. YEBBA),0VsGaRXR5WAzpu51unJTis,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,56,False,0.565,0.243,D,-8.367,Major,0.0317,0.758,8.82e-06,0.285,0.239,81.655,4,['Yebba'],Studio Album,04:03,2019,July,Friday
Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),2dk3qSc7779ecP8w6rNoT9,= (Tour Edition),2CIOGAByaHyjQ1EO55JSzC,2022-05-27,52,False,0.528,0.309,C,-7.398,Major,0.0329,0.924,2.1e-06,0.282,0.307,133.83,4,['Taylor Swift'],Compilation Album,03:05,2022,May,Friday
Ed Sheeran,Give Me Love,0o3wlw7aQMHwkaQiyAU60A,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,50,False,0.37,0.39,C#/Db,-8.685,Major,0.0384,0.587,4.9e-06,0.0908,0.238,174.798,3,[],Compilation Album,05:23,2024,September,Friday
Ed Sheeran,Small Bump,4z1O25cq9g2kuJemmUxc21,+,02pi98kE0nra0yBqCStzbC,2011-09-09,57,False,0.81,0.436,A#/Bb,-12.683,Major,0.0717,0.689,0.000151,0.11,0.446,119.973,4,[],Studio Album,04:19,2011,September,Friday
